id,numero,date_debut,date_signature,date_fin,statut,departement,chemin_fichier,niveau_gravite_specifique_aep,ressource_aep_communique,regle_gestion,arrete_cadre.id,arrete_cadre.numero,arrete_cadre.date_debut,arrete_cadre.date_fin,arrete_cadre.chemin_fichier,zones_alerte.id,zones_alerte.type,zones_alerte.code,zones_alerte.nom,zones_alerte.niveau_gravite,zones_alerte.id_sandre,zones_alerte.communes
22195,Beauce2,2011-07-12,2011-07-11,2011-08-10,abroge,78,,null,null,undefined,,,,,,,,,,,,
21711,2011193-0009,2011-07-12,2011-07-12,2011-09-15,abroge,41,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21711/ap%20bv%20braye%20%20dar.pdf,null,null,undefined,21713,2011173-0001,2011-06-22,2011-12-31,,,,,,,,
21688,2011-143,2011-07-12,2011-07-11,2011-07-18,abroge,43,,null,null,undefined,,,,,,,,,,,,
22120,2011-DDT-SE-273,2011-07-12,2011-07-11,2011-10-15,abroge,91,,null,null,undefined,,,,,,,,,,,,
21679,2011-DDT-SE-219,2011-07-12,2011-07-11,2011-08-15,abroge,91,,null,null,undefined,,,,,,,,,,,,
21748,AP-EAU-47-2011-LE-EP,2011-07-12,2011-07-08,2011-10-31,abroge,51,,null,null,undefined,,,,,,,,,,,,
21674,2011-1609,2011-07-12,2011-07-12,2011-07-19,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21674/6_arrete_11_07_11_abrogation_midouze.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
22074,8,2011-07-12,2011-07-12,2011-07-28,abroge,37,,null,null,undefined,,,,,,,,,,,,
21812,2011192-0028,2011-07-12,2011-07-12,2011-07-21,abroge,72,,null,null,undefined,21316,10-2416,2010-04-06,,,,,,,,,
21750,AP-EAU-45-2011-LE-EP,2011-07-12,2011-07-08,2011-10-31,abroge,51,,null,null,undefined,,,,,,,,,,,,
21700,11-03425,2011-07-12,2011-07-12,2011-08-07,abroge,71,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21700/arr%C3%AAt%C3%A9_11_03425_restriction_secteurs_2-4-6-8.pdf,null,null,undefined,,,,,,,,,,,,
21852,2011192-0004,2011-07-12,2011-07-11,2011-07-28,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21852/aume%20couture%20%C3%A9t%C3%A9%20alerte4.pdf,null,null,undefined,,,,,,,,,,,,
21749,AP-EAU-46-2011-LE-EP,2011-07-12,2011-07-08,2011-10-31,abroge,51,,null,null,undefined,,,,,,,,,,,,
21969,2011-DDT-SE-219,2011-07-13,2011-07-11,2011-10-15,abroge,91,,null,null,undefined,,,,,,,,,,,,
21726,111014,2011-07-13,2011-07-13,2011-07-19,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21726/69_bv05%20isle%20aval_isle%205j7_crempse_bv%20interdit_ap%20111014.pdf,null,null,undefined,,,,,,,,,,,,
21686,2011-1613,2011-07-13,2011-07-13,2011-07-17,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21686/7_arrete_12_07_11_specifique_midou.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21732,111012,2011-07-13,2011-07-13,2011-07-19,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21732/67_bv10%20dropt%20amont%20interdit_banege%203j7_ap%20111012.pdf,null,null,undefined,,,,,,,,,,,,
21687,2011-1615,2011-07-13,2011-07-13,2011-07-19,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21687/2_arrete_12_07_11_luys.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21808,3,2011-07-13,2011-07-12,2011-08-11,abroge,45,,null,null,undefined,,,,,,,,,,,,
21740,2011194-0002,2011-07-13,2011-07-13,2011-08-22,abroge,28,,null,null,undefined,,,,,,,,,,,,
21727,111013,2011-07-13,2011-07-13,2011-07-19,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21727/68_bv07%20v%C3%A9z%C3%A8re_vezere%203j7_bv%205j7_coly_%20chironde%20inter_cern_tour%20ap%20111013.pdf,null,null,undefined,,,,,,,,,,,,
21730,111011,2011-07-13,2011-07-13,2011-07-19,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21730/66_bv08%20dgne%20aval_dordogne%201j7_%20bv%20interdit%20ap%20111011.pdf,null,null,undefined,,,,,,,,,,,,
21115,4,2011-07-13,2011-07-04,2011-10-31,abroge,45,,null,null,undefined,,,,,,,,,,,,
21731,2011-1048,2011-07-13,2011-07-13,2011-09-25,abroge,29,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21731/2011%2007%2013%20ap%20limitant%20usage.pdf,null,null,undefined,,,,,,,,,,,,
21717,SPE-DDT N° 2011-11,2011-07-13,2011-07-12,2011-07-19,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21717/arrete%202011%2011.pdf,null,null,undefined,,,,,,,,,,,,
21719,2011-194-1,2011-07-14,2011-07-13,2011-09-30,abroge,05,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21719/arr%C3%AAt%C3%A9%20alerte%20gapen%C3%A7ais%2013%20juillet%202011.pdf,null,null,undefined,,,,,,,,,,,,
21720,2011-194-2,2011-07-14,2011-07-13,2011-07-21,abroge,05,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21720/arr%C3%AAt%C3%A9%20crise%20buech%2013-07-2011.pdf,null,null,undefined,,,,,,,,,,,,
21723,ap_2_zone11_20110713,2011-07-15,2011-07-13,2011-10-03,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21723/ap_2_zone11_20110713%20sign%C3%A9.pdf,null,null,undefined,,,,,,,,,,,,
21718,2011-0220,2011-07-15,2011-07-13,2011-10-30,abroge,55,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21718/apfranch-seuilmoselle.zip,null,null,undefined,21222,2011-0179,2011-05-27,2017-07-19,,,,,,,,
21685,279,2011-07-15,2011-07-08,2011-08-11,abroge,21,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21685/ap5-constat-8-juillet-2011-non-sign%C3%A9.pdf,null,null,undefined,21308,273,2010-06-25,,,,,,,,,
21769,2011DDTSEPR299,2011-07-16,2011-07-13,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21769/irrigation%2048h_fusin.pdf,null,null,undefined,,,,,,,,,,,,
21722,2011194-0001,2011-07-16,2011-07-13,2011-08-12,abroge,28,,null,null,undefined,,,,,,,,,,,,
21725,2011-194-0005,2011-07-16,2011-07-13,2011-07-22,abroge,82,,null,null,undefined,,,,,,,,,,,,
21768,2011DDTSEPR301,2011-07-16,2011-07-13,2011-08-17,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21768/irrigation%2048h%20beauce_centrale.pdf,null,null,undefined,,,,,,,,,,,,
21756,60-18/07/2011,2011-07-18,2011-07-18,2011-08-28,abroge,60,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21756/arr%C3%AAt%C3%A9%20restriction%2018%20juillet%202011%20sign%C3%A9.pdf,null,null,undefined,,,,,,,,,,,,
21735,2011-1638,2011-07-18,2011-07-18,2011-09-30,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21735/8_arrete_18_07_11_abrogation_midou%20et%20lusson.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21739,2011-1734,2011-07-18,2011-05-27,2011-08-15,abroge,94,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21739/arrete%20vigilance%2094.pdf,null,null,undefined,,,,,,,,,,,,
21763,5,2011-07-19,2011-07-19,2011-07-19,abroge,33,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21763/arr%C3%AAt%C3%A9%2019%20juillet.pdf,null,null,undefined,,,,,,,,,,,,
21761,2011DDTSEPR303,2011-07-19,2011-07-13,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21761/alerte_2_morins.pdf,null,null,undefined,,,,,,,,,,,,
21760,2011DDTSEPR319,2011-07-19,2011-07-13,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21760/alerte_loing.pdf,null,null,undefined,,,,,,,,,,,,
21877,AP3- Lambon 13,2011-07-19,2011-07-18,2011-10-02,abroge,79,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21877/ap3_zone13_20110718.pdf,null,null,undefined,,,,,,,,,,,,
21757,2011DDTSEPR350,2011-07-19,2011-05-20,2011-11-16,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21757/crise_champigny_ouest.pdf,null,null,undefined,,,,,,,,,,,,
21758,2011DDTSEPR298,2011-07-19,2011-05-20,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21758/ap_crise_orvanne.odt,null,null,undefined,,,,,,,,,,,,
21759,2011DDTSEPR349,2011-07-19,2011-07-13,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21759/alerte_essonne.pdf,null,null,undefined,,,,,,,,,,,,
21762,2011DDTSEPR302,2011-07-19,2011-07-13,2011-08-15,abroge,77,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21762/alerte_therouanne.pdf,null,null,undefined,,,,,,,,,,,,
21795,5,2011-07-20,2011-07-19,2011-07-24,abroge,33,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21795/arr%C3%AAt%C3%A9%2019%20juillet.pdf,null,null,undefined,,,,,,,,,,,,
21790,111012,2011-07-20,2011-07-13,2011-10-15,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21790/67_bv10%20dropt%20amont%20interdit_banege%203j7_ap%20111012.pdf,null,null,undefined,,,,,,,,,,,,
21792,2011-1575,2011-07-20,2011-07-04,2011-09-30,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21792/1_arrete_alerte_04_07_11_adour_aval.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21818,2011_810043Tescou,2011-07-20,2011-07-20,2011-08-09,abroge,81,,null,null,undefined,,,,,,,,,,,,
21776,2011-1638,2011-07-20,2011-07-18,2011-08-10,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21776/8_arrete_18_07_11_abrogation_midou%20et%20lusson.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21817,2011 810054Bernazobre,2011-07-20,2011-07-20,2011-08-08,abroge,81,,null,null,undefined,,,,,,,,,,,,
21793,110984,2011-07-20,2011-07-08,2011-07-27,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21793/59_bv04_riv%C3%A8re%20dronne%20et%20cole%205j7%20et%20affluents%207j7_ap%20110984.%20pdf.pdf,null,null,undefined,,,,,,,,,,,,
21788,110986,2011-07-20,2011-07-08,2011-07-20,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21788/61_bv06_isle%20amont%20rivi%C3%A8re%203j7_affluents%20isle%20amont%205j7_ap%20110986.pdf,null,null,undefined,,,,,,,,,,,,
21785,111011,2011-07-20,2011-07-13,2011-07-27,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21785/66_bv08%20dgne%20aval_dordogne%201j7_%20bv%20interdit%20ap%20111011.pdf,null,null,undefined,,,,,,,,,,,,
21752,SPE-DDT N° 2011-12,2011-07-20,2011-07-19,2011-07-26,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21752/arrete%202011%2012.pdf,null,null,undefined,,,,,,,,,,,,
21791,2011-1609,2011-07-20,2011-07-12,2011-09-01,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21791/6_arrete_11_07_11_abrogation_midouze.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21789,110891,2011-07-20,2011-06-30,2011-10-15,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21789/50_bv02_bandiat%207j7_ap%20110892.pdf,null,null,undefined,,,,,,,,,,,,
21754,2011200-0002,2011-07-20,2011-07-19,2011-07-28,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21754/seugne%20%C3%A9t%C3%A9%20suspension%20des%20pr%C3%A9l%C3%A8vements%20d%27eau%20pour%20irrigation.pdf,null,null,undefined,,,,,,,,,,,,
21781,2011-1615,2011-07-20,2011-07-13,2011-08-19,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21781/2_arrete_12_07_11_luys.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21779,111013,2011-07-20,2011-07-13,2011-07-20,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21779/68_bv07%20v%C3%A9z%C3%A8re_vezere%203j7_bv%205j7_coly_%20chironde%20inter_cern_tour%20ap%20111013.pdf,null,null,undefined,,,,,,,,,,,,
21753,2011200-0001,2011-07-20,2011-07-19,2011-07-26,abroge,16,,null,null,undefined,,,,,,,,,,,,
21782,110983,2011-07-20,2011-07-08,2011-08-11,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21782/58_bv03_lizonne%205j7%20%20affluents%20de%20la%20lizonne%207j7_ap%20110983.pdf,null,null,undefined,,,,,,,,,,,,
21777,110989,2011-07-20,2011-07-08,2011-10-15,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21777/64_bv09_dordogne%20amont%205j7_ap%20110989.pdf,null,null,undefined,,,,,,,,,,,,
21775,110885,2011-07-20,2011-06-30,2011-08-11,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21775/49_bv01_tardoire_7j7_ap%20110885.pdf,null,null,undefined,,,,,,,,,,,,
21784,111014,2011-07-20,2011-07-13,2011-07-27,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21784/69_bv05%20isle%20aval_isle%205j7_crempse_bv%20interdit_ap%20111014.pdf,null,null,undefined,,,,,,,,,,,,
21797,2011-1574,2011-07-20,2011-07-04,2011-09-30,abroge,40,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21797/1_arrete_alerte_04_07_11_adour_median.pdf,null,null,undefined,21258,2011-1426,2011-05-18,2011-09-30,,,,,,,,
21787,20111900001,2011-07-20,2011-07-09,2011-10-01,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21787/ar%20theze%209%20juillet%202011%20signe%20et%20numerote.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21871,2011202-0025,2011-07-21,2011-07-21,2011-07-21,abroge,64,,null,null,undefined,,,,,,,,,,,,
21814,2011202-0003,2011-07-21,2011-07-21,2011-07-21,abroge,90,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21814/arr%C3%AAt%C3%A9%20du%2021%20juillet%202011%20portant%20limitation%20provisoire%20des%20usages%20de%20l%27eau.pdf,null,null,undefined,,,,,,,,,,,,
21800,111031,2011-07-21,2011-07-21,2011-07-27,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21800/70_bv06%20isle%20amont_isle%201j7_auvezere_3j7_bv%205j7ap%20111031%20.pdf,null,null,undefined,,,,,,,,,,,,
21801,111030,2011-07-21,2011-07-21,2011-07-27,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21801/71_bv07%20v%C3%A9z%C3%A8re%201j7_bv%205j7_coly_%20chironde%20inter_cern_tour%20ap%20111030.pdf,null,null,undefined,,,,,,,,,,,,
21804,2011202-0012,2011-07-21,2011-07-21,2011-07-21,abroge,25,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21804/arr%C3%AAt%C3%A9%20lev%C3%A9e%20restriction%2021%2007%202011.pdf,null,null,undefined,,,,,,,,,,,,
21875,2011202-0023,2011-07-21,2011-07-21,2011-07-21,abroge,64,,null,null,undefined,,,,,,,,,,,,
21813,2011202-0003,2011-07-21,2011-07-21,2011-08-10,abroge,90,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21813/arr%C3%AAt%C3%A9%20du%2021%20juillet%202011%20portant%20limitation%20provisoire%20des%20usages%20de%20l%27eau.pdf,null,null,undefined,,,,,,,,,,,,
21873,2011202-0024,2011-07-21,2011-07-21,2011-07-21,abroge,64,,null,null,undefined,,,,,,,,,,,,
21876,2011199-0018,2011-07-22,2011-07-22,2011-08-09,abroge,72,,null,null,undefined,21316,10-2416,2010-04-06,,,,,,,,,
21821,2011-990,2011-07-22,2011-07-21,2011-07-22,abroge,39,,null,null,undefined,,,,,,,,,,,,
21806,2011-1135,2011-07-22,2011-07-22,2011-07-22,abroge,15,,null,null,undefined,,,,,,,,,,,,
21807,2011203-0027,2011-07-22,2011-07-22,2011-09-30,abroge,38,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21807/ap%20secheresse%2022%20juillet%202011%202011203-0027.pdf,null,null,undefined,21531,2010-03807,2011-06-03,2015-05-27,,,,,,,,
21816,2011-203-5,2011-07-22,2011-07-22,2011-07-22,abroge,05,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21816/ap%20suspension%20crise%20220711.pdf,null,null,undefined,,,,,,,,,,,,
21805,DDT/SER/11 n°299,2011-07-22,2011-07-22,2011-07-22,abroge,70,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21805/2011-07-22_ap-secheresse_suspension_ddt%2070.pdf,null,null,undefined,,,,,,,,,,,,
21815,2011202-0008,2011-07-23,2011-07-21,2011-08-12,abroge,12,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21815/arr_2011202-0008_20110721_signe.pdf,null,null,undefined,21570,2011180-0003,2011-06-01,2011-10-31,,,,,,,,
21803,2011-202-0002,2011-07-23,2011-07-21,2011-07-29,abroge,82,,null,null,undefined,,,,,,,,,,,,
21819,6,2011-07-25,2011-07-25,2011-08-03,abroge,33,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21819/arr%C3%AAt%C3%A9%20du%2025%20juillet.pdf,null,null,undefined,,,,,,,,,,,,
21157,DDTM-SEBF/11-168,2011-07-26,2011-07-26,2011-10-31,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21157/iton%20amont%20crise%2026.7.2011.pdf,null,null,undefined,,,,,,,,,,,,
21033,DDTM/SEBF/11-167,2011-07-26,2011-07-26,2011-10-31,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21033/charentonne%20alerte%2026.7.2011.pdf,null,null,undefined,,,,,,,,,,,,
21030,DDTM/SEBF/11-169,2011-07-26,2011-07-26,2011-09-15,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21030/risle%20aval%20alerte%2026.7.2011.pdf,null,null,undefined,,,,,,,,,,,,
21825,DDTM-SEBF/11-166,2011-07-26,2011-07-26,2011-10-31,abroge,27,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21825/vigilance%20andelle%2026.7.2011.pdf,null,null,undefined,,,,,,,,,,,,
21828,DT-11-545,2011-07-27,2011-07-26,2011-08-05,abroge,42,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21828/arrete%20du%2026%20juillet.pdf,null,null,undefined,,,,,,,,,,,,
21827,SPE-DDT N° 2011-13,2011-07-27,2011-07-26,2011-08-09,abroge,49,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21827/arr%C3%AAt%C3%A9%202011%2013.pdf,null,null,undefined,,,,,,,,,,,,
21826,2011207-0004,2011-07-27,2011-07-26,2011-07-28,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21826/dronne%20%C3%A9t%C3%A9%20alerte%203%2027072011.pdf,null,null,undefined,,,,,,,,,,,,
21822,2011_810014Agros,2011-07-28,2011-07-26,2011-08-30,abroge,81,,null,null,undefined,,,,,,,,,,,,
21836,111085,2011-07-28,2011-07-28,2011-08-25,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21836/72_bv04%20dronne%203j7_bv_interdit%20ap%2028_07_2011.pdf,null,null,undefined,,,,,,,,,,,,
21838,111087,2011-07-28,2011-07-28,2011-08-11,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21838/74_bv06%20isle%20amont_isle%201j7_auvezere_1j7_bv%205j7%20ap%2028_07_2011.pdf,null,null,undefined,,,,,,,,,,,,
22151,2011-04,2011-07-28,2011-07-28,2011-09-04,abroge,35,,null,null,undefined,21454,2011 - n°2,2011-06-06,2021-06-10,,,,,,,,
21823,2011_810024Assou,2011-07-28,2011-07-26,2011-08-30,abroge,81,,null,null,undefined,,,,,,,,,,,,
21824,2011 810074EnGuibaud,2011-07-28,2011-07-26,2011-08-30,abroge,81,,null,null,undefined,,,,,,,,,,,,
21859,2011-210-006,2011-07-28,2011-06-28,2011-07-28,abroge,30,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21859/ap_20110729_corp_arrete_restriction_secheresse_gard.pdf,null,null,undefined,,,,,,,,,,,,
22123,2011-DDT-SE-260,2011-07-28,2011-07-28,2011-11-24,abroge,91,,null,null,undefined,,,,,,,,,,,,
21839,111088,2011-07-28,2011-07-28,2011-08-11,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21839/75_bv07%20v%C3%A9z%C3%A8re_bv%205j7_coly_%20chironde%20inter_cern_tour%20ap%2028_07_2011.pdf,null,null,undefined,,,,,,,,,,,,
21915,2011-DDT-1564,2011-07-28,2011-07-28,2011-08-11,abroge,58,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21915/arr%C3%AAt%C3%A9%20s%C3%A9cheresse_145225.pdf,null,null,undefined,,,,,,,,,,,,
21863,2011209-0008,2011-07-28,2011-07-28,2011-07-28,abroge,47,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21863/arr_zone1_levee_interdiction_totale.pdf,null,null,undefined,23387,2002-162-51,2002-05-24,,,,,,,,,
21837,111086,2011-07-28,2011-07-28,2011-08-04,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21837/73_bv05%20isle%20aval_isle%203j7_crempse_bv%20interdit%20ap%2028_07_2011.pdf,null,null,undefined,,,,,,,,,,,,
21843,2011209-0014,2011-07-29,2011-07-28,2011-08-25,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21843/lizonne%20a2%202t2%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21887,DDT/SEEP/2011/024,2011-07-29,2011-07-29,2011-09-08,abroge,89,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21887/ap_ddt_seep_2011_0024_sign%C3%A9_crise_renforcee.pdf,null,null,undefined,,,,,,,,,,,,
21844,2011209-0015,2011-07-29,2011-07-28,2011-08-04,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21844/karst%20la%20rochefoucauld%20touvre%20a3%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21849,2011209-0019,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21849/sud%20angoumois%20a3%20groupe%20p.%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21853,2011209-0022,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21853/aume%20-%20couture%20%20a3%20groupe%20de%20p.29072011.pdf,null,null,undefined,,,,,,,,,,,,
21888,DDT/SEEP/2011/023,2011-07-29,2011-07-29,2011-09-08,abroge,89,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21888/ap_ddt_seep_2011_0023_sign%C3%A9_crise.pdf,null,null,undefined,,,,,,,,,,,,
21848,2011209-0018,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21848/son%20sonnette%20%20a3%20groupe%20de%20p.29072011.pdf,null,null,undefined,,,,,,,,,,,,
22075,9,2011-07-29,2011-07-29,2011-08-07,abroge,37,,null,null,undefined,,,,,,,,,,,,
21846,2011209-0017,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21846/argentor%20izonne%20a3%20groupe%20p.29072011.pdf,null,null,undefined,,,,,,,,,,,,
21247,2011/2587,2011-07-29,2011-05-17,2011-08-15,abroge,94,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21247/arr%C3%AAt%C3%A9%20seuil%20crise%20du%2029%20juillet%202011.pdf,null,null,undefined,,,,,,,,,,,,
21841,111089,2011-07-29,2011-07-28,2011-08-18,abroge,24,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21841/76_bv08%20dgne%20aval_bv%20interdit%20ap%2028_07_2011.pdf,null,null,undefined,,,,,,,,,,,,
21842,2011209-0013,2011-07-29,2011-07-28,2011-08-25,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21842/2dronne%20az2%202t2%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21860,2011209-0025,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21860/argence%20a3%20groupe%20p.29072011.pdf,null,null,undefined,,,,,,,,,,,,
21845,2011209-0016,2011-07-29,2011-07-28,2011-08-04,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21845/seugne%20a3%20%C3%A9t%C3%A9%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21850,2011209-0020,2011-07-29,2011-07-28,2011-08-07,abroge,16,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21850/tardoire%20a3%20groupe%20p.%2029072011.pdf,null,null,undefined,,,,,,,,,,,,
21858,2011-201-006,2011-07-29,2011-07-29,2011-08-15,abroge,30,https://regleau.s3.gra.perf.cloud.ovh.net//arrete-restriction/21858/ap_20110729_corp_arrete_restriction_secheresse_gard.pdf,null,null,undefined,,,,,,,,,,,,
